,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
302867,302867,2019-05-27 09:56:38,4725837176265195730,fraud_McCullough Group,grocery_net,66.51,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,70dcfc147ccef4ab451e0d17f632e60b,1338112598,30.912132,-87.746173,0,36507.0
1292737,1292737,2020-06-19 22:20:12,6011893664860915,"fraud_Conroy, Balistreri and Gorczany",health_fitness,14.79,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,7607faab99d81fe517299fc434156738,1371680412,39.339419,-104.67782,0,80107.0
1090626,1090626,2020-03-29 18:14:28,4973530368125489546,fraud_Shanahan-Lehner,personal_care,10.44,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,fc2145103e39e956ca4378922f2c9e6a,1364580868,36.077881,-93.284108,0,72624.0
1088385,1088385,2020-03-28 20:29:04,4169759661243568,fraud_Kautzer and Sons,personal_care,31.69,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,d0cb4230e8e8f869fb86e3f7e0405e69,1364502544,41.150549,-76.840356,0,17752.0
268236,268236,2019-05-12 23:10:21,630469040731,fraud_Kuhn Group,food_dining,35.8,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,fbc940bd98d80d6a61b914ac6b8f33cb,1336864221,44.927857,-121.002505,0,
870156,870156,2019-12-20 07:05:00,4181833256558613886,fraud_Ortiz Group,grocery_net,66.27,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,2e2704f9f3daca558c67795ba17d6a76,1355987100,36.008024,-105.824787,0,87522.0
302495,302495,2019-05-27 07:06:34,570273151375,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,164.23,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,50aa98cb25cb22892690f0ba5b88fbbc,1338102394,33.555576,-82.758588,0,30821.0
396710,396710,2019-06-30 05:38:11,4259996134423,fraud_Huel-Langworth,misc_net,43.98,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,c30b8b90eeeebbf9063f1ce98f2a3e87,1341034691,38.354651,-98.030831,0,67457.0
1071868,1071868,2020-03-21 14:13:37,370818583810103,fraud_Waelchi Inc,kids_pets,58.19,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,67a821df0f07056155f1add7061fca63,1363875217,40.257022,-78.72660400000001,0,15952.0
1124129,1124129,2020-04-13 06:47:21,4952583804639909,"fraud_Altenwerth, Cartwright and Koss",shopping_net,15.01,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,faa48c36c6a2fde0fe3f192d31f80ccf,1365835641,40.273524,-80.4179,0,15312.0
624489,624489,2019-09-22 16:52:50,213153151785052,fraud_Gottlieb Group,kids_pets,40.93,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,6e6167692a4e8b49d3f49a5a5a6ab8e1,1348332770,45.41645,-89.52091800000001,0,54435.0
1193072,1193072,2020-05-13 01:09:00,6011679934075347,fraud_Berge LLC,gas_transport,60.69,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,8d5713a5f3b5c8f2fa68df714c2aae88,1368407340,40.375547,-106.544327,0,
327502,327502,2019-06-05 09:22:29,4334230547694630,fraud_Welch Inc,misc_net,78.68,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,a997945b347c3888d0e887feb4ba043c,1338888149,43.492686,-110.754235,0,83001.0
350227,350227,2019-06-13 17:11:33,6538891242532018,"fraud_Denesik, Powlowski and Pouros",home,48.43,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,4f83bd733d7504c4d00aa6d41589b0db,1339607493,35.610483,-91.848948,0,72523.0
999773,999773,2020-02-14 08:01:15,502012776709,fraud_Lockman Ltd,grocery_pos,111.14,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,adc64028f521f5d2b14d5e7bb7624f22,1360828875,42.501089,-75.497208,0,13815.0
300821,300821,2019-05-26 20:11:00,4839615922685395,"fraud_Fadel, Mertz and Rippin",entertainment,41.79,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,c879b1572bb6c29cd678131a1945aafb,1338063060,39.688367,-87.520957,0,47842.0
863607,863607,2019-12-18 12:01:28,2720433095629877,fraud_Beier-Hyatt,shopping_pos,4.1,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,fb59794def367152141b3d96c0d04e3d,1355832088,44.585988,-69.49900799999999,0,4927.0
1184405,1184405,2020-05-10 04:07:44,180036456789979,fraud_Barton Inc,grocery_pos,64.64,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,e2dd7b80a3e700b6dbe23002f27d4585,1368158864,42.85437,-91.584747,0,52169.0
207147,207147,2019-04-15 17:53:52,6011104316292105,"fraud_Windler, Goodwin and Kovacek",home,4.72,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,518a99e18a7a60fa880ba24e53109f38,1334512432,37.091647,-77.74446400000001,0,23850.0
451622,451622,2019-07-19 23:46:26,213126662687660,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,9.6,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,7a2d9899de345e763dc146a00ea38efa,1342741586,28.326437,-99.231578,0,78014.0
1132913,1132913,2020-04-16 23:46:30,630441765090,fraud_Goyette-Gerhold,kids_pets,5.42,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,f90fc559cc1ee27e5a481707e420ab7e,1366155990,30.960327000000003,-98.168998,0,76550.0
958882,958882,2020-01-20 15:15:33,3576431665303017,fraud_Mayert Group,shopping_pos,7.33,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,6347d577485366fd841135916b9c8fd7,1358694933,34.022574,-111.102039,0,
307952,307952,2019-05-29 11:29:52,2720894374956739,fraud_Padberg-Welch,grocery_pos,98.96,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,0ddb4c6c335f4e03ae5d3a16c748da46,1338290992,41.609988,-83.314944,0,43412.0
1152693,1152693,2020-04-26 03:14:36,213178850083780,fraud_Torphy-Goyette,shopping_pos,138.89,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,3bcac97afc943d3513fe56a50a199769,1366946076,46.517964,-119.260699,0,99343.0
793640,793640,2019-12-02 15:45:58,374497717543058,fraud_Little Ltd,kids_pets,8.0,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,c8caa6eb3aa5287f0581fdf5b983c65d,1354463158,47.294876,-101.245568,0,58571.0
691187,691187,2019-10-21 17:01:01,6544734391390261,fraud_White and Sons,home,35.46,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,0e2355272cf9b29ffcad35a0407977bb,1350838861,41.164302,-88.016451,0,60913.0
651587,651587,2019-10-05 00:04:03,371034293500716,fraud_Denesik and Sons,shopping_pos,2.77,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,e61ea69d935c42ee884953a12e1b9519,1349395443,40.563078,-120.013501,0,
323955,323955,2019-06-03 18:04:41,36078114201167,fraud_Champlin-Casper,home,5.15,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,3726403f3cc773d2629f0d7c0a3d20c2,1338746681,37.068382,-82.53860999999999,0,24279.0
370294,370294,2019-06-20 19:39:39,6011504998544485,fraud_Stamm-Rodriguez,misc_pos,6.24,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,c265566c777cdb0dce12b5b48de7ba16,1340221179,33.363291,-87.13125,0,35006.0
956408,956408,2020-01-19 14:06:59,5456776410929288,fraud_Bernier and Sons,kids_pets,12.53,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,cc1e03b51371dc51f009572a796f8812,1358604419,41.237647,-79.75383000000001,0,16373.0
1188897,1188897,2020-05-11 17:42:09,2475085306462014,fraud_Renner Ltd,home,78.24,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,d7548bcbbd7e57eda867b1779970cbf9,1368294129,43.417552,-95.531586,0,51354.0
249206,249206,2019-05-04 23:17:27,3566094707272327,"fraud_Feil, Hilpert and Koss",food_dining,6.82,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,d0620407bb939617efcdc5aeaf0be943,1336173447,35.261554,-117.86226299999998,0,93505.0
796722,796722,2019-12-03 04:58:14,3575789281659026,"fraud_Morissette, Weber and Wiegand",grocery_net,21.8,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,ff8114bb42fa386610a6d24692068127,1354510694,39.167982,-94.210961,0,64088.0
927135,927135,2020-01-02 19:16:10,4904681492230012,"fraud_Boehm, Predovic and Reinger",misc_pos,182.77,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,8df229ef6ff9905d4b1c37fa66ddf52d,1357154170,42.145016,-74.784461,0,13731.0
420146,420146,2019-07-08 03:10:18,4586260469584,"fraud_Tillman, Dickinson and Labadie",gas_transport,85.7,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,b358ad3aabb856020c68527ca7f19532,1341717018,39.356449,-94.374984,0,64060.0
243535,243535,2019-05-02 08:32:19,3589289942931264,"fraud_Schumm, Bauch and Ondricka",grocery_pos,115.11,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,883c42577b5fcfb03db150e84a37402c,1335947539,44.636004,-96.935358,0,57234.0
578584,578584,2019-09-02 04:39:09,4957924165498,fraud_Bernhard Inc,gas_transport,71.92,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,97c41e57b2a7574ef85466c8f15828e8,1346560749,39.737587,-101.509423,0,67731.0
781873,781873,2019-11-30 17:02:54,348379466427142,fraud_Kutch-Ferry,home,71.17,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,f4cbbcd8444afb4f9e3e81c783f2ce65,1354294974,28.208545,-80.383911,0,
397651,397651,2019-06-30 12:39:33,213174467670432,fraud_Connelly-Carter,home,20.53,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,e7694c9e8cad9e93c9eb710753c3f93f,1341059973,38.721345,-76.786951,0,20623.0
857587,857587,2019-12-16 18:12:59,6011652924285713,"fraud_Fadel, Mertz and Rippin",entertainment,43.87,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,7c0d6f330366cb091a46515e25aed48a,1355681579,37.989912,-92.837302,0,65020.0
387751,387751,2019-06-26 20:39:27,345389171551808,"fraud_Witting, Beer and Ernser",home,96.41,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,150ebcf4d681da58b887e04e33ca7767,1340743167,34.683901,-89.383423,0,38659.0
983223,983223,2020-02-03 18:54:39,377993105397617,fraud_Gibson-Deckow,entertainment,44.01,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,e7013f698d66c2b771aa79dc82d71419,1359917679,45.643007,-87.464086,0,49874.0
859714,859714,2019-12-17 03:28:08,4689147265057948423,"fraud_Rohan, White and Aufderhar",misc_net,1572.39,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,1a29dbf005febc79544e7abd23138b31,1355714888,40.36014,-95.645355,0,68321.0
385177,385177,2019-06-25 14:28:53,4514242065619750,"fraud_Baumbach, Feeney and Morar",shopping_net,2.01,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,dcf8d38889902001229c47e34312992f,1340634533,41.885206,-105.289509,0,
872926,872926,2019-12-21 00:03:44,3564839259330465,fraud_Huel-Langworth,misc_net,138.69,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,db4a111b624d2e68c07ce1d4ec35dbfa,1356048224,37.804559000000005,-122.927966,0,
111306,111306,2019-03-04 12:47:15,375904527651269,fraud_Effertz LLC,entertainment,3.16,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31,34f930dc4d4a9cb32f8d2057d1a801c4,1330865235,41.403275,-97.576414,0,68647.0
444245,444245,2019-07-16 15:40:07,676245600876,"fraud_O'Reilly, Mohr and Purdy",home,128.87,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,87d2aedd639a55c84b67850bb4dbc2b2,1342453207,27.350931,-80.095449,0,
873768,873768,2019-12-21 04:54:44,4951647200979051,fraud_Koepp-Witting,grocery_pos,76.5,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,74bfd91f66254db966eea85092833b0c,1356065684,37.417619,-88.584947,0,62938.0
676380,676380,2019-10-14 23:19:23,377264520876399,fraud_Waelchi Inc,kids_pets,165.01,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,be783e4ec31e308009db9eea47839e62,1350256763,34.193234999999994,-81.07731,0,29016.0
267447,267447,2019-05-12 18:23:27,30491348102802,fraud_Botsford and Sons,home,30.69,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,c0a9d2f322b69417500d25bd94fb9300,1336847007,40.562015,-100.562345,0,69025.0
581168,581168,2019-09-02 23:16:52,4500002361389,fraud_Jakubowski Group,food_dining,30.2,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,c03229876a82abd7128660cd073f8bf4,1346627812,37.430771,-76.691674,0,23188.0
587712,587712,2019-09-06 19:36:58,4239436242473,fraud_Stamm-Rodriguez,misc_pos,380.83,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,d90fbbb224e05f14cebf632a6759ba15,1346960218,38.368975,-78.10771899999999,0,22948.0
41295,41295,2019-01-25 12:38:20,4969856774088583,"fraud_Schumm, McLaughlin and Carter",food_dining,206.93,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,fbf64e71f8dad9cc4cad37ef92f3e87e,1327495100,30.714566,-89.679885,0,
74905,74905,2019-02-13 14:34:43,581686439828,fraud_Jewess LLC,shopping_pos,1.1,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,1b272910250fe1567d27b62387049bbf,1329143683,41.279538,-79.821301,0,16374.0
567654,567654,2019-08-29 20:15:24,4383521454815,fraud_Tromp Group,travel,3.24,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,abc0aef1a08071e3129594de75b068e0,1346271324,39.104119,-86.049616,0,47235.0
474278,474278,2019-07-27 21:27:44,3545109339866548,fraud_Hermann and Sons,shopping_pos,6.91,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,6950d9aad806cd10808206e3668ead2f,1343424464,33.093794,-90.093209,0,39095.0
49318,49318,2019-01-29 16:54:29,630424987505,fraud_Deckow-Dare,food_dining,23.11,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,c71a9a85b863b38304c8d58a3a8fe518,1327856069,38.39197,-79.919135,0,24927.0
323131,323131,2019-06-03 13:45:16,639095706599,fraud_Kozey-Kuhlman,personal_care,75.01,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,fc2296072e25272db718c37c334e86b5,1338731116,43.393555,-95.305927,0,51347.0
789850,789850,2019-12-01 23:19:22,4364010865167176,fraud_Wisozk and Sons,misc_pos,117.93,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,3b9a17ddb33b7eeb6ab3f18f082e8c96,1354403962,39.208613,-120.62292,0,
103993,103993,2019-03-01 21:27:28,180056173248083,fraud_Gerhold LLC,home,81.62,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,23c124fc7fcbbdd2147253cb40d38e6c,1330637248,43.665328,-86.110517,0,49459.0
83402,83402,2019-02-18 19:48:15,4958589671582726883,fraud_Kutch-Wilderman,home,181.04,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,15fd08f2114a4b81c7095630e00a05f3,1329594495,37.956612,-77.511095,0,22546.0
1166545,1166545,2020-05-02 03:30:52,3560797065840735,fraud_Cummerata-Jones,gas_transport,49.11,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,8efa2c6f149eb10c9419666c75ed0c59,1367465452,45.657699,-101.979056,0,
817190,817190,2019-12-08 09:36:05,4260059589824237,fraud_Stoltenberg-Beatty,shopping_pos,3.96,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,98d2fc72689bd0ad25ca23f10d338010,1354959365,42.806448,-99.715797,0,68778.0
375339,375339,2019-06-22 17:01:55,2254799658404120,"fraud_Durgan, Gislason and Spencer",home,90.37,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,4457c42809e68eec97317b09ff950d54,1340384515,31.64418,-83.572866,0,31790.0
669126,669126,2019-10-12 16:15:01,375974680629816,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,9.84,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,df35f82ca6f7fae6eea5380c97c5c7c4,1350058501,42.560198,-73.279542,0,1237.0
1237094,1237094,2020-05-31 13:00:37,372520049757633,"fraud_Kilback, Nitzsche and Leffler",travel,2.28,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,887a83a7c3937d3830bce96f3bb5d0b1,1370005237,49.482598,-93.258429,0,
43139,43139,2019-01-26 19:23:30,3567697931646329,"fraud_Hauck, Dietrich and Funk",kids_pets,36.28,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,64994ac2ce46dd8bd68443131a7df6d0,1327605810,41.374057,-74.218406,0,10918.0
704737,704737,2019-10-27 21:23:09,3541160328600277,fraud_Maggio-Fahey,misc_pos,207.38,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,da0a5f066b3b7f65ae04eff1e9c30a17,1351372989,40.331098,-90.980765,0,62367.0
1228588,1228588,2020-05-27 22:08:03,2720433095629877,fraud_Hudson-Grady,shopping_pos,61.88,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,271e4b154b5f383623136bd388bf6842,1369692483,44.172217,-70.097705,0,4236.0
23493,23493,2019-01-14 18:53:13,630441765090,fraud_Little Ltd,kids_pets,70.73,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,62dd2964f99642e0e44c79443c7b1743,1326567193,31.917165,-99.722285,0,79538.0
1256476,1256476,2020-06-07 09:04:46,4306630852918,fraud_Heaney-Marquardt,entertainment,26.84,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,d917c89901d093a48276ee312aa326ae,1370595886,38.715462,-91.264179,0,63014.0
1133945,1133945,2020-04-17 14:35:51,6011109736646996,"fraud_Nienow, Barrows and Romaguera",personal_care,4.31,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,a28fafda5b2431a679255b99d0a1649d,1366209351,33.766363,-76.982726,0,
785044,785044,2019-12-01 06:09:21,4716561796955522,"fraud_Rowe, Batz and Goodwin",grocery_pos,93.81,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,83cef5f3a17b924e6d78f2f48ea3e20f,1354342161,47.283088,-112.755398,0,59639.0
731843,731843,2019-11-09 07:49:37,4512828414983801773,"fraud_Connelly, Reichert and Fritsch",gas_transport,69.8,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,51d81901b40df5470aa20b74dcf9c24c,1352447377,40.715911,-80.67114000000001,0,44455.0
5020,5020,2019-01-04 05:42:01,581686439828,fraud_Welch Inc,misc_net,1.61,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,344d9822b29cc4f32187c1f3715bda27,1325655721,41.561385,-79.695097,0,16354.0
